summary:;name:getTabletsMetaByPath;desc:;syntax:(chunkPaths, [cid])
summary:;name:getTopicProcessedOffset;desc:;syntax:(topic)
summary:;name:getUserAccess;desc:;syntax:([userIds])
summary:;name:getUserList;desc:;syntax:()
summary:;name:getUsersByGroupId;desc:;syntax:(groupId)
summary:;name:getWaitingRecoveryChunkCount;desc:;syntax:()
summary:;name:glm;desc:;syntax:(ds, yColName, xColNames, [family], [link], [tolerance=1e-6], [maxIter=100])
summary:;name:gmtime;desc:;syntax:(X)
summary:;name:gram;desc:;syntax:(ds, [colNames], [subMean], [normalize])
summary:;name:grant;desc:;syntax:(userId|groupId, accessType, [objs])
summary:;name:groupby;desc:;syntax:(func, funcArgs, groupingCol)
summary:;name:gt;desc:;syntax:(X, Y)
summary:;name:haStreamTable;desc:;syntax:(raftGroup, table, tableName, cacheLimit, [keyColumn], [retentionMinutes=1440])
summary:;name:handleHeartBeat;desc:;syntax:(a)
summary:;name:hasNull;desc:;syntax:(obj)
summary:;name:head;desc:;syntax:(obj, [n=1])
summary:;name:help;desc:;syntax:(func)
summary:;name:hex;desc:;syntax:(X, [reverse=false])
summary:;name:hour;desc:;syntax:(X)
summary:;name:hourOfDay;desc:;syntax:(X)
summary:;name:iif;desc:;syntax:(cond, trueResult, falseResult)
summary:;name:ilike;desc:;syntax:(X, pattern)
summary:;name:imax;desc:;syntax:(X)
summary:;name:imin;desc:;syntax:(X)
summary:;name:imr;desc:;syntax:(ds, initValue, mapFunc, [reduceFunc], [finalFunc], terminateFunc, [carryover=false])
summary:;name:in;desc:;syntax:(X, Y)
summary:;name:int;desc:;syntax:(X)
summary:;name:int128;desc:;syntax:(X)
summary:;name:interpolate;desc:;syntax:(array, [method='linear'], [limit], [inplace=false], [limit_direction='forward'], [limit_area])
summary:;name:intersection;desc:;syntax:(X, Y)
summary:;name:inv;desc:;syntax:(obj)
summary:;name:invBeta;desc:;syntax:(alpha, beta, p)
summary:;name:invBinomial;desc:;syntax:(trials, prob, p)
summary:;name:invChiSquare;desc:;syntax:(df, p)
summary:;name:invExp;desc:;syntax:(mean, p)
summary:;name:invF;desc:;syntax:(numeratorDF, denominatorDF, p)
summary:;name:invGamma;desc:;syntax:(shape, scale, p)
summary:;name:invLogistic;desc:;syntax:(mean, s, p)
summary:;name:invNormal;desc:;syntax:(mean, stdev, p)
summary:;name:invPoisson;desc:;syntax:(mean, p)
summary:;name:invStudent;desc:;syntax:(df, p)
summary:;name:invUniform;desc:;syntax:(lower, upper, p)
summary:;name:invWeibull;desc:;syntax:(alpha, beta, p)
summary:;name:inverse;desc:;syntax:(obj)
summary:;name:ipaddr;desc:;syntax:(X)
summary:;name:isAlNum;desc:;syntax:(X)
summary:;name:isAlpha;desc:;syntax:(X)
summary:;name:isChunkNodeInit;desc:;syntax:()
summary:;name:isDecimal;desc:;syntax:(X)
summary:;name:isDigit;desc:;syntax:(X)
summary:;name:isDuplicated;desc:;syntax:(input, [keep=FIRST])
